Date,Action,Price,Shares,Strategy
2021-05-26 09:00:00,Buy,4185.499,257.0,RSI Strategy 1
2021-05-27 12:00:00,Sell,4206.533,257.0,RSI Strategy 1
2021-05-28 21:00:00,Buy,4206.754,257.0,RSI Strategy 1
2021-05-29 01:00:00,Sell,4206.754,257.0,RSI Strategy 1
2021-05-31 04:00:00,Buy,4205.254,257.0,RSI Strategy 1
2021-05-31 20:00:00,Sell,4205.045,257.0,RSI Strategy 1
2021-06-01 13:00:00,Buy,4200.654,258.0,RSI Strategy 1
2021-06-02 10:00:00,Sell,4212.042,258.0,RSI Strategy 1
2021-06-03 06:00:00,Buy,4184.636,259.0,RSI Strategy 1
2021-06-04 10:00:00,Sell,4221.654,259.0,RSI Strategy 1
2021-06-05 00:00:00,Buy,4227.451,259.0,RSI Strategy 1
2021-06-11 20:00:00,Sell,4245.842,259.0,RSI Strategy 1
2021-06-12 01:00:00,Buy,4245.842,259.0,RSI Strategy 1
2021-06-14 21:00:00,Sell,4258.639,259.0,RSI Strategy 1
2021-06-15 09:00:00,Buy,4249.539,260.0,RSI Strategy 1
2021-06-18 09:00:00,Sell,4187.151,260.0,RSI Strategy 1
2021-06-22 03:00:00,Buy,4218.399,258.0,RSI Strategy 1
2021-06-22 18:00:00,Sell,4247.142,258.0,RSI Strategy 1
2021-06-23 11:00:00,Buy,4249.036,258.0,RSI Strategy 1
2021-06-24 01:00:00,Sell,4250.048,258.0,RSI Strategy 1
2021-06-30 04:00:00,Buy,4283.248,256.0,RSI Strategy 1
2021-06-30 18:00:00,Sell,4304.351,256.0,RSI Strategy 1
2021-07-03 01:00:00,Buy,4348.351,253.0,RSI Strategy 1
2021-07-05 11:00:00,Sell,4352.945,253.0,RSI Strategy 1
2021-07-06 06:00:00,Buy,4348.139,253.0,RSI Strategy 1
2021-07-07 05:00:00,Sell,4349.099,253.0,RSI Strategy 1
2021-07-08 00:00:00,Buy,4350.036,253.0,RSI Strategy 1
2021-07-09 07:00:00,Sell,4342.636,253.0,RSI Strategy 1
2021-07-10 00:00:00,Buy,4367.699,252.0,RSI Strategy 1
2021-07-12 15:00:00,Sell,4385.539,252.0,RSI Strategy 1
2021-07-13 02:00:00,Buy,4379.633,252.0,RSI Strategy 1
2021-07-14 10:00:00,Sell,4383.245,252.0,RSI Strategy 1
2021-07-14 22:00:00,Buy,4370.239,253.0,RSI Strategy 1
2021-07-16 05:00:00,Sell,4366.248,253.0,RSI Strategy 1
2021-07-16 13:00:00,Buy,4344.854,254.0,RSI Strategy 1
2021-07-19 07:00:00,Sell,4282.236,254.0,RSI Strategy 1
2021-07-24 01:00:00,Buy,4409.033,247.0,RSI Strategy 1
2021-07-29 07:00:00,Sell,4407.245,247.0,RSI Strategy 1
2021-07-29 19:00:00,Buy,4393.636,247.0,RSI Strategy 1
2021-07-31 00:00:00,Sell,4401.439,247.0,RSI Strategy 1
2021-08-02 11:00:00,Buy,4400.545,248.0,RSI Strategy 1
2021-08-03 07:00:00,Sell,4403.248,248.0,RSI Strategy 1
2021-08-03 09:00:00,Buy,4375.548,249.0,RSI Strategy 1
2021-08-03 19:00:00,Sell,4415.736,249.0,RSI Strategy 1
2021-08-04 08:00:00,Buy,4408.739,250.0,RSI Strategy 1
2021-08-06 11:00:00,Sell,4436.599,250.0,RSI Strategy 1
2021-08-09 21:00:00,Buy,4424.651,250.0,RSI Strategy 1
2021-08-10 07:00:00,Sell,4432.654,250.0,RSI Strategy 1
2021-08-10 21:00:00,Buy,4434.333,250.0,RSI Strategy 1
2021-08-12 18:00:00,Sell,4459.299,250.0,RSI Strategy 1
2021-08-14 01:00:00,Buy,4467.048,250.0,RSI Strategy 1
2021-08-16 19:00:00,Sell,4475.748,250.0,RSI Strategy 1
2021-08-17 01:00:00,Buy,4465.733,250.0,RSI Strategy 1
2021-08-18 15:00:00,Sell,4401.033,250.0,RSI Strategy 1
2021-08-20 03:00:00,Buy,4381.348,251.0,RSI Strategy 1
2021-08-20 13:00:00,Sell,4434.754,251.0,RSI Strategy 1
2021-08-21 01:00:00,Buy,4437.654,251.0,RSI Strategy 1
2021-08-23 11:00:00,Sell,4484.236,251.0,RSI Strategy 1
2021-08-24 23:00:00,Buy,4482.054,251.0,RSI Strategy 1
2021-08-25 10:00:00,Sell,4491.354,251.0,RSI Strategy 1
2021-08-25 21:00:00,Buy,4490.533,251.0,RSI Strategy 1
2021-08-27 02:00:00,Sell,4482.539,251.0,RSI Strategy 1
2021-08-27 23:00:00,Buy,4507.299,250.0,RSI Strategy 1
2021-08-30 06:00:00,Sell,4512.233,250.0,RSI Strategy 1
2021-08-31 09:00:00,Buy,4517.442,250.0,RSI Strategy 1
2021-09-01 01:00:00,Sell,4536.736,250.0,RSI Strategy 1
2021-09-01 22:00:00,Buy,4519.554,251.0,RSI Strategy 1
2021-09-02 06:00:00,Sell,4530.733,251.0,RSI Strategy 1
2021-09-03 08:00:00,Buy,4539.748,250.0,RSI Strategy 1
2021-09-06 05:00:00,Sell,4544.354,250.0,RSI Strategy 1
2021-09-06 19:00:00,Buy,4540.339,250.0,RSI Strategy 1
2021-09-09 10:00:00,Sell,4523.354,250.0,RSI Strategy 1
2021-09-09 19:00:00,Buy,4491.733,252.0,RSI Strategy 1
2021-09-10 01:00:00,Sell,4505.554,252.0,RSI Strategy 1
2021-09-10 10:00:00,Buy,4486.399,253.0,RSI Strategy 1
2021-09-11 01:00:00,Sell,4462.545,253.0,RSI Strategy 1
2021-09-13 14:00:00,Buy,4452.442,254.0,RSI Strategy 1
2021-09-13 23:00:00,Sell,4477.299,254.0,RSI Strategy 1
2021-09-14 07:00:00,Buy,4463.442,255.0,RSI Strategy 1
2021-09-15 13:00:00,Sell,4477.048,255.0,RSI Strategy 1
2021-09-16 05:00:00,Buy,4474.739,255.0,RSI Strategy 1
2021-09-19 21:00:00,Sell,4413.539,255.0,RSI Strategy 1
2021-09-20 10:00:00,Buy,4358.748,258.0,RSI Strategy 1
2021-09-21 00:00:00,Sell,4383.633,258.0,RSI Strategy 1
2021-09-21 13:00:00,Buy,4358.545,259.0,RSI Strategy 1
2021-09-22 11:00:00,Sell,4405.954,259.0,RSI Strategy 1
2021-09-24 03:00:00,Buy,4431.751,258.0,RSI Strategy 1
2021-09-24 23:00:00,Sell,4456.339,258.0,RSI Strategy 1
2021-09-25 01:00:00,Buy,4456.339,258.0,RSI Strategy 1
2021-09-28 03:00:00,Sell,4416.199,258.0,RSI Strategy 1
2021-09-28 05:00:00,Buy,4403.651,259.0,RSI Strategy 1
2021-09-28 12:00:00,Sell,4349.254,259.0,RSI Strategy 1
2021-09-28 15:00:00,Buy,4354.548,258.0,RSI Strategy 1
2021-09-29 03:00:00,Sell,4385.254,258.0,RSI Strategy 1
2021-09-29 13:00:00,Buy,4364.642,259.0,RSI Strategy 1
2021-09-30 01:00:00,Sell,4386.748,259.0,RSI Strategy 1
2021-09-30 10:00:00,Buy,4352.154,262.0,RSI Strategy 1
2021-09-30 21:00:00,Sell,4283.454,262.0,RSI Strategy 1
2021-10-01 02:00:00,Buy,4277.848,262.0,RSI Strategy 1
2021-10-01 13:00:00,Sell,4348.551,262.0,RSI Strategy 1
2021-10-02 00:00:00,Buy,4357.739,261.0,RSI Strategy 1
2021-10-04 10:00:00,Sell,4295.199,261.0,RSI Strategy 1
2021-10-04 18:00:00,Buy,4309.042,261.0,RSI Strategy 1
2021-10-05 10:00:00,Sell,4359.048,261.0,RSI Strategy 1
2021-10-05 21:00:00,Buy,4324.245,263.0,RSI Strategy 1
2021-10-06 14:00:00,Sell,4347.351,263.0,RSI Strategy 1
2021-10-07 20:00:00,Buy,4407.039,259.0,RSI Strategy 1
2021-10-11 20:00:00,Sell,4340.836,259.0,RSI Strategy 1
2021-10-12 02:00:00,Buy,4330.599,260.0,RSI Strategy 1
2021-10-13 19:00:00,Sell,4372.036,260.0,RSI Strategy 1
2021-10-16 00:00:00,Buy,4471.839,254.0,RSI Strategy 1
2021-10-18 18:00:00,Sell,4481.433,254.0,RSI Strategy 1
2021-10-20 02:00:00,Buy,4514.633,252.0,RSI Strategy 1
2021-10-20 11:00:00,Sell,4538.745,252.0,RSI Strategy 1
2021-10-21 01:00:00,Buy,4524.399,253.0,RSI Strategy 1
2021-10-21 17:00:00,Sell,4548.139,253.0,RSI Strategy 1
2021-10-23 00:00:00,Buy,4542.639,253.0,RSI Strategy 1
2021-10-25 05:00:00,Sell,4548.148,253.0,RSI Strategy 1
2021-10-26 20:00:00,Buy,4572.542,252.0,RSI Strategy 1
2021-10-28 15:00:00,Sell,4595.154,252.0,RSI Strategy 1
2021-10-29 01:00:00,Buy,4574.951,253.0,RSI Strategy 1
2021-10-29 12:00:00,Sell,4600.333,253.0,RSI Strategy 1
2021-11-03 00:00:00,Buy,4626.942,251.0,RSI Strategy 1
2021-11-03 15:00:00,Sell,4660.242,251.0,RSI Strategy 1
2021-11-05 19:00:00,Buy,4691.545,250.0,RSI Strategy 1
2021-11-08 06:00:00,Sell,4700.833,250.0,RSI Strategy 1
2021-11-08 19:00:00,Buy,4689.736,250.0,RSI Strategy 1
2021-11-09 06:00:00,Sell,4702.754,250.0,RSI Strategy 1
2021-11-09 13:00:00,Buy,4673.636,252.0,RSI Strategy 1
2021-11-12 19:00:00,Sell,4687.099,252.0,RSI Strategy 1
2021-11-15 18:00:00,Buy,4684.836,252.0,RSI Strategy 1
2021-11-16 13:00:00,Sell,4713.242,252.0,RSI Strategy 1
2021-11-16 22:00:00,Buy,4696.648,253.0,RSI Strategy 1
2021-11-18 02:00:00,Sell,4698.539,253.0,RSI Strategy 1
2021-11-19 06:00:00,Buy,4692.736,253.0,RSI Strategy 1
2021-11-20 01:00:00,Sell,4698.742,253.0,RSI Strategy 1
2021-11-22 19:00:00,Buy,4688.799,254.0,RSI Strategy 1
2021-11-24 18:00:00,Sell,4705.054,254.0,RSI Strategy 1
2021-11-25 18:00:00,Buy,4691.042,254.0,RSI Strategy 1
2021-11-26 02:00:00,Sell,4623.545,254.0,RSI Strategy 1
2021-11-30 00:00:00,Buy,4611.639,255.0,RSI Strategy 1
2021-11-30 15:00:00,Sell,4564.742,255.0,RSI Strategy 1
2021-12-01 14:00:00,Buy,4581.133,254.0,RSI Strategy 1
2021-12-01 15:00:00,Sell,4511.036,254.0,RSI Strategy 1
2021-12-03 10:00:00,Buy,4524.448,253.0,RSI Strategy 1
2021-12-04 00:00:00,Sell,4532.554,253.0,RSI Strategy 1
2021-12-04 01:00:00,Buy,4532.554,253.0,RSI Strategy 1
2021-12-07 00:00:00,Sell,4620.236,253.0,RSI Strategy 1
2021-12-09 06:00:00,Buy,4684.142,250.0,RSI Strategy 1
2021-12-10 20:00:00,Sell,4712.142,250.0,RSI Strategy 1
2021-12-13 08:00:00,Buy,4718.933,250.0,RSI Strategy 1
2021-12-14 04:00:00,Sell,4651.354,250.0,RSI Strategy 1
2021-12-14 08:00:00,Buy,4639.648,250.0,RSI Strategy 1
2021-12-14 22:00:00,Sell,4642.745,250.0,RSI Strategy 1
2021-12-15 09:00:00,Buy,4619.851,252.0,RSI Strategy 1
2021-12-15 16:00:00,Sell,4709.799,252.0,RSI Strategy 1
2021-12-16 12:00:00,Buy,4679.951,253.0,RSI Strategy 1
2021-12-17 09:00:00,Sell,4622.342,253.0,RSI Strategy 1
2021-12-17 23:00:00,Buy,4626.239,253.0,RSI Strategy 1
2021-12-18 01:00:00,Sell,4626.239,253.0,RSI Strategy 1
2021-12-22 02:00:00,Buy,4643.054,252.0,RSI Strategy 1
2021-12-22 18:00:00,Sell,4700.739,252.0,RSI Strategy 1
2021-12-23 23:00:00,Buy,4725.099,251.0,RSI Strategy 1
2021-12-27 09:00:00,Sell,4751.154,251.0,RSI Strategy 1
2021-12-30 15:00:00,Buy,4780.833,249.0,RSI Strategy 1
2022-01-01 01:00:00,Sell,4772.339,249.0,RSI Strategy 1
2022-01-03 09:00:00,Buy,4766.951,249.0,RSI Strategy 1
2022-01-03 21:00:00,Sell,4797.636,249.0,RSI Strategy 1
2022-01-04 13:00:00,Buy,4774.936,251.0,RSI Strategy 1
2022-01-05 15:00:00,Sell,4701.636,251.0,RSI Strategy 1
2022-01-07 21:00:00,Buy,4676.799,252.0,RSI Strategy 1
2022-01-10 09:00:00,Sell,4609.648,252.0,RSI Strategy 1
2022-01-13 02:00:00,Buy,4716.254,246.0,RSI Strategy 1
2022-01-13 15:00:00,Sell,4661.251,246.0,RSI Strategy 1
2022-01-14 07:00:00,Buy,4626.854,248.0,RSI Strategy 1
2022-01-14 22:00:00,Sell,4667.699,248.0,RSI Strategy 1
2022-01-17 16:00:00,Buy,4661.751,248.0,RSI Strategy 1
2022-01-18 04:00:00,Sell,4608.133,248.0,RSI Strategy 1
2022-01-18 18:00:00,Buy,4576.539,250.0,RSI Strategy 1
2022-01-19 08:00:00,Sell,4601.251,250.0,RSI Strategy 1
2022-01-19 15:00:00,Buy,4533.148,254.0,RSI Strategy 1
2022-01-20 15:00:00,Sell,4481.339,254.0,RSI Strategy 1
2022-01-21 14:00:00,Buy,4413.699,258.0,RSI Strategy 1
2022-01-24 07:00:00,Sell,4372.145,258.0,RSI Strategy 1
2022-01-25 01:00:00,Buy,4366.754,258.0,RSI Strategy 1
2022-01-25 09:00:00,Sell,4303.654,258.0,RSI Strategy 1
2022-01-26 16:00:00,Buy,4337.433,256.0,RSI Strategy 1
2022-01-26 20:00:00,Sell,4305.139,256.0,RSI Strategy 1
2022-01-27 19:00:00,Buy,4346.945,254.0,RSI Strategy 1
2022-01-28 07:00:00,Sell,4285.036,254.0,RSI Strategy 1
2022-01-29 01:00:00,Buy,4421.248,246.0,RSI Strategy 1
2022-01-30 21:00:00,Sell,4437.099,246.0,RSI Strategy 1
2022-01-31 07:00:00,Buy,4419.054,247.0,RSI Strategy 1
2022-01-31 14:00:00,Sell,4494.854,247.0,RSI Strategy 1
2022-02-02 22:00:00,Buy,4544.251,244.0,RSI Strategy 1
2022-02-03 15:00:00,Sell,4480.637,244.0,RSI Strategy 1
2022-02-04 05:00:00,Buy,4488.599,244.0,RSI Strategy 1
2022-02-09 00:00:00,Sell,4539.499,244.0,RSI Strategy 1
2022-02-10 08:00:00,Buy,4542.054,244.0,RSI Strategy 1
2022-02-10 14:00:00,Sell,4510.454,244.0,RSI Strategy 1
2022-02-11 13:00:00,Buy,4428.499,248.0,RSI Strategy 1
2022-02-12 01:00:00,Sell,4419.745,248.0,RSI Strategy 1
2022-02-14 03:00:00,Buy,4375.899,251.0,RSI Strategy 1
2022-02-15 10:00:00,Sell,4465.136,251.0,RSI Strategy 1
2022-02-16 13:00:00,Buy,4439.436,252.0,RSI Strategy 1
2022-02-17 13:00:00,Sell,4411.533,252.0,RSI Strategy 1
2022-02-18 08:00:00,Buy,4379.799,254.0,RSI Strategy 1
2022-02-19 01:00:00,Sell,4354.942,254.0,RSI Strategy 1
2022-02-21 06:00:00,Buy,4339.639,255.0,RSI Strategy 1
2022-02-21 18:00:00,Sell,4276.942,255.0,RSI Strategy 1
2022-02-23 13:00:00,Buy,4269.354,255.0,RSI Strategy 1
2022-02-23 19:00:00,Sell,4195.648,255.0,RSI Strategy 1
2022-02-24 06:00:00,Buy,4140.042,259.0,RSI Strategy 1
2022-02-24 15:00:00,Sell,4290.142,259.0,RSI Strategy 1
2022-02-25 01:00:00,Buy,4263.833,260.0,RSI Strategy 1
2022-02-25 13:00:00,Sell,4373.939,260.0,RSI Strategy 1
2022-02-26 01:00:00,Buy,4383.851,260.0,RSI Strategy 1
2022-02-27 18:00:00,Sell,4288.899,260.0,RSI Strategy 1
2022-03-01 04:00:00,Buy,4347.639,256.0,RSI Strategy 1
2022-03-01 13:00:00,Sell,4297.433,256.0,RSI Strategy 1
2022-03-02 02:00:00,Buy,4297.836,256.0,RSI Strategy 1
2022-03-02 12:00:00,Sell,4384.536,256.0,RSI Strategy 1
2022-03-03 19:00:00,Buy,4298.499,261.0,RSI Strategy 1
2022-03-05 00:00:00,Sell,4323.236,261.0,RSI Strategy 1
2022-03-05 01:00:00,Buy,4323.236,261.0,RSI Strategy 1
2022-03-06 20:00:00,Sell,4260.651,261.0,RSI Strategy 1
2022-03-07 16:00:00,Buy,4195.031,265.0,RSI Strategy 1
2022-03-08 15:00:00,Sell,4167.854,265.0,RSI Strategy 1
2022-03-08 22:00:00,Buy,4170.699,265.0,RSI Strategy 1
2022-03-09 10:00:00,Sell,4270.639,265.0,RSI Strategy 1
2022-03-10 03:00:00,Buy,4247.999,267.0,RSI Strategy 1
2022-03-11 06:00:00,Sell,4318.733,267.0,RSI Strategy 1
2022-03-11 15:00:00,Buy,4204.533,274.0,RSI Strategy 1
2022-03-12 01:00:00,Sell,4206.842,274.0,RSI Strategy 1
2022-03-14 15:00:00,Buy,4173.64,276.0,RSI Strategy 1
2022-03-15 13:00:00,Sell,4234.545,276.0,RSI Strategy 1
2022-03-18 01:00:00,Buy,4391.297,266.0,RSI Strategy 1
2022-03-18 14:00:00,Sell,4443.248,266.0,RSI Strategy 1
2022-03-22 02:00:00,Buy,4450.339,266.0,RSI Strategy 1
2022-03-22 06:00:00,Sell,4476.545,266.0,RSI Strategy 1
2022-03-23 05:00:00,Buy,4497.048,264.0,RSI Strategy 1
2022-03-24 01:00:00,Sell,4476.039,264.0,RSI Strategy 1
2022-03-26 01:00:00,Buy,4542.451,261.0,RSI Strategy 1
2022-03-28 21:00:00,Sell,4579.433,261.0,RSI Strategy 1
2022-03-30 19:00:00,Buy,4603.848,259.0,RSI Strategy 1
2022-03-31 15:00:00,Sell,4533.251,259.0,RSI Strategy 1
2022-04-01 11:00:00,Buy,4518.742,260.0,RSI Strategy 1
2022-04-01 22:00:00,Sell,4537.345,260.0,RSI Strategy 1
2022-04-02 01:00:00,Buy,4537.345,260.0,RSI Strategy 1
2022-04-04 01:00:00,Sell,4553.851,260.0,RSI Strategy 1
2022-04-05 13:00:00,Buy,4545.239,261.0,RSI Strategy 1
2022-04-06 07:00:00,Sell,4481.336,261.0,RSI Strategy 1
2022-04-07 00:00:00,Buy,4461.645,262.0,RSI Strategy 1
2022-04-07 22:00:00,Sell,4504.451,262.0,RSI Strategy 1
2022-04-08 20:00:00,Buy,4489.546,263.0,RSI Strategy 1
2022-04-11 15:00:00,Sell,4414.645,263.0,RSI Strategy 1
2022-04-12 18:00:00,Buy,4405.299,263.0,RSI Strategy 1
2022-04-13 01:00:00,Sell,4432.045,263.0,RSI Strategy 1
2022-04-14 08:00:00,Buy,4435.536,263.0,RSI Strategy 1
2022-04-17 19:00:00,Sell,4362.233,263.0,RSI Strategy 1
2022-04-18 03:00:00,Buy,4370.654,262.0,RSI Strategy 1
2022-04-18 10:00:00,Sell,4399.299,262.0,RSI Strategy 1
2022-04-19 05:00:00,Buy,4381.542,263.0,RSI Strategy 1
2022-04-19 14:00:00,Sell,4451.342,263.0,RSI Strategy 1
2022-04-21 13:00:00,Buy,4430.139,265.0,RSI Strategy 1
2022-04-22 09:00:00,Sell,4355.499,265.0,RSI Strategy 1
2022-04-22 10:00:00,Buy,4335.733,266.0,RSI Strategy 1
2022-04-22 15:00:00,Sell,4273.736,266.0,RSI Strategy 1
2022-04-24 20:00:00,Buy,4250.942,267.0,RSI Strategy 1
2022-04-25 19:00:00,Sell,4294.548,267.0,RSI Strategy 1
2022-04-26 08:00:00,Buy,4276.854,268.0,RSI Strategy 1
2022-04-26 11:00:00,Sell,4206.639,268.0,RSI Strategy 1
2022-04-29 07:00:00,Buy,4245.054,266.0,RSI Strategy 1
2022-04-29 12:00:00,Sell,4188.445,266.0,RSI Strategy 1
2022-05-02 12:00:00,Buy,4101.436,272.0,RSI Strategy 1
2022-05-03 00:00:00,Sell,4168.551,272.0,RSI Strategy 1
2022-05-04 11:00:00,Buy,4163.342,272.0,RSI Strategy 1
2022-05-04 15:00:00,Sell,4301.851,272.0,RSI Strategy 1
2022-05-05 06:00:00,Buy,4268.654,274.0,RSI Strategy 1
2022-05-05 10:00:00,Sell,4178.639,274.0,RSI Strategy 1
2022-05-06 09:00:00,Buy,4073.545,281.0,RSI Strategy 1
2022-05-08 19:00:00,Sell,4084.739,281.0,RSI Strategy 1
2022-05-09 10:00:00,Buy,4019.051,286.0,RSI Strategy 1
2022-05-10 11:00:00,Sell,3983.199,286.0,RSI Strategy 1
2022-05-10 12:00:00,Buy,3968.145,287.0,RSI Strategy 1
2022-05-11 04:00:00,Sell,4043.239,287.0,RSI Strategy 1
2022-05-11 08:00:00,Buy,3959.348,293.0,RSI Strategy 1
2022-05-11 13:00:00,Sell,3943.833,293.0,RSI Strategy 1
2022-05-11 19:00:00,Buy,3946.245,293.0,RSI Strategy 1
2022-05-12 07:00:00,Sell,3892.999,293.0,RSI Strategy 1
2022-05-12 09:00:00,Buy,3893.545,293.0,RSI Strategy 1
2022-05-12 13:00:00,Sell,3878.042,293.0,RSI Strategy 1
2022-05-14 01:00:00,Buy,4015.236,283.0,RSI Strategy 1
2022-05-17 03:00:00,Sell,4041.299,283.0,RSI Strategy 1
2022-05-18 02:00:00,Buy,4076.154,280.0,RSI Strategy 1
2022-05-18 09:00:00,Sell,4017.248,280.0,RSI Strategy 1
2022-05-19 04:00:00,Buy,3869.433,291.0,RSI Strategy 1
2022-05-20 01:00:00,Sell,3932.199,291.0,RSI Strategy 1
2022-05-20 10:00:00,Buy,3880.751,295.0,RSI Strategy 1
2022-05-20 22:00:00,Sell,3899.654,295.0,RSI Strategy 1
2022-05-21 01:00:00,Buy,3899.654,295.0,RSI Strategy 1
2022-05-23 01:00:00,Sell,3943.739,295.0,RSI Strategy 1
2022-05-23 23:00:00,Buy,3942.848,295.0,RSI Strategy 1
2022-05-24 20:00:00,Sell,3951.139,295.0,RSI Strategy 1
2022-05-25 07:00:00,Buy,3925.236,297.0,RSI Strategy 1
2022-05-26 10:00:00,Sell,4044.051,297.0,RSI Strategy 1
2022-05-26 22:00:00,Buy,4047.248,297.0,RSI Strategy 1
2022-05-27 09:00:00,Sell,4113.833,297.0,RSI Strategy 1
2022-05-30 13:00:00,Buy,4177.836,292.0,RSI Strategy 1
2022-05-31 09:00:00,Sell,4116.539,292.0,RSI Strategy 1
2022-06-01 11:00:00,Buy,4079.839,295.0,RSI Strategy 1
2022-06-02 05:00:00,Sell,4115.999,295.0,RSI Strategy 1
2022-06-03 04:00:00,Buy,4165.748,291.0,RSI Strategy 1
2022-06-04 01:00:00,Sell,4113.848,291.0,RSI Strategy 1
2022-06-06 16:00:00,Buy,4117.833,291.0,RSI Strategy 1
2022-06-07 18:00:00,Sell,4153.099,291.0,RSI Strategy 1
2022-06-08 19:00:00,Buy,4118.848,293.0,RSI Strategy 1
2022-06-09 14:00:00,Sell,4068.233,293.0,RSI Strategy 1
2022-06-10 08:00:00,Buy,3949.145,302.0,RSI Strategy 1
2022-06-11 01:00:00,Sell,3909.599,302.0,RSI Strategy 1
2022-06-13 16:00:00,Buy,3755.045,315.0,RSI Strategy 1
2022-06-14 01:00:00,Sell,3797.948,315.0,RSI Strategy 1
2022-06-14 11:00:00,Buy,3750.836,319.0,RSI Strategy 1
2022-06-15 22:00:00,Sell,3811.136,319.0,RSI Strategy 1
2022-06-16 03:00:00,Buy,3717.654,327.0,RSI Strategy 1
2022-06-16 13:00:00,Sell,3656.033,327.0,RSI Strategy 1
2022-06-17 10:00:00,Buy,3649.333,327.0,RSI Strategy 1
2022-06-18 01:00:00,Sell,3675.799,327.0,RSI Strategy 1
2022-06-21 22:00:00,Buy,3729.836,323.0,RSI Strategy 1
2022-06-22 13:00:00,Sell,3785.999,323.0,RSI Strategy 1
2022-06-25 01:00:00,Buy,3905.139,313.0,RSI Strategy 1
2022-06-28 07:00:00,Sell,3922.954,313.0,RSI Strategy 1
2022-06-28 12:00:00,Buy,3859.145,318.0,RSI Strategy 1
2022-06-30 01:00:00,Sell,3790.351,318.0,RSI Strategy 1
2022-06-30 22:00:00,Buy,3761.833,320.0,RSI Strategy 1
2022-07-01 20:00:00,Sell,3822.439,320.0,RSI Strategy 1
2022-07-02 01:00:00,Buy,3822.439,320.0,RSI Strategy 1
2022-07-04 19:00:00,Sell,3844.736,320.0,RSI Strategy 1
2022-07-05 05:00:00,Buy,3806.199,324.0,RSI Strategy 1
2022-07-05 19:00:00,Sell,3822.099,324.0,RSI Strategy 1
2022-07-08 01:00:00,Buy,3882.599,319.0,RSI Strategy 1
2022-07-09 01:00:00,Sell,3902.048,319.0,RSI Strategy 1
2022-07-11 05:00:00,Buy,3873.736,321.0,RSI Strategy 1
2022-07-13 08:00:00,Sell,3767.148,321.0,RSI Strategy 1
2022-07-14 07:00:00,Buy,3747.239,323.0,RSI Strategy 1
2022-07-14 19:00:00,Sell,3807.933,323.0,RSI Strategy 1
2022-07-16 01:00:00,Buy,3860.451,318.0,RSI Strategy 1
2022-07-18 01:00:00,Sell,3882.999,318.0,RSI Strategy 1
2022-07-18 13:00:00,Buy,3856.245,320.0,RSI Strategy 1
2022-07-19 09:00:00,Sell,3880.154,320.0,RSI Strategy 1
2022-07-20 06:00:00,Buy,3927.336,317.0,RSI Strategy 1
2022-07-23 00:00:00,Sell,3959.099,317.0,RSI Strategy 1
2022-07-23 01:00:00,Buy,3959.099,317.0,RSI Strategy 1
2022-07-25 06:00:00,Sell,3983.048,317.0,RSI Strategy 1
2022-07-26 02:00:00,Buy,3954.848,319.0,RSI Strategy 1
2022-07-27 00:00:00,Sell,3956.133,319.0,RSI Strategy 1
2022-07-28 04:00:00,Buy,4005.651,315.0,RSI Strategy 1
2022-07-28 14:00:00,Sell,4073.248,315.0,RSI Strategy 1
2022-07-30 01:00:00,Buy,4129.248,311.0,RSI Strategy 1
2022-08-02 12:00:00,Sell,4137.045,311.0,RSI Strategy 1
2022-08-02 22:00:00,Buy,4097.139,314.0,RSI Strategy 1
2022-08-03 09:00:00,Sell,4125.951,314.0,RSI Strategy 1
2022-08-05 08:00:00,Buy,4106.851,315.0,RSI Strategy 1
2022-08-08 04:00:00,Sell,4155.336,315.0,RSI Strategy 1
2022-08-08 18:00:00,Buy,4144.636,316.0,RSI Strategy 1
2022-08-10 08:00:00,Sell,4189.951,316.0,RSI Strategy 1
2022-08-11 18:00:00,Buy,4211.048,314.0,RSI Strategy 1
2022-08-12 14:00:00,Sell,4265.145,314.0,RSI Strategy 1
2022-08-13 01:00:00,Buy,4275.533,313.0,RSI Strategy 1
2022-08-14 22:00:00,Buy,4265.942,1.0,RSI Strategy 1
2022-08-17 11:00:00,Sell,4256.036,314.0,RSI Strategy 1
2022-08-18 00:00:00,Buy,4266.242,313.0,RSI Strategy 1
2022-08-19 14:00:00,Sell,4224.139,313.0,RSI Strategy 1
2022-08-19 17:00:00,Buy,4228.051,312.0,RSI Strategy 1
2022-08-20 00:00:00,Sell,4228.051,312.0,RSI Strategy 1
2022-08-22 00:00:00,Buy,4208.133,314.0,RSI Strategy 1
2022-08-22 13:00:00,Sell,4138.539,314.0,RSI Strategy 1
2022-08-23 02:00:00,Buy,4121.933,315.0,RSI Strategy 1
2022-08-24 22:00:00,Sell,4152.951,315.0,RSI Strategy 1
2022-08-26 01:00:00,Buy,4191.948,312.0,RSI Strategy 1
2022-08-26 10:00:00,Sell,4132.636,312.0,RSI Strategy 1
2022-08-30 10:00:00,Buy,3988.251,324.0,RSI Strategy 1
2022-08-30 23:00:00,Sell,4008.833,324.0,RSI Strategy 1
2022-08-31 16:00:00,Buy,3958.648,328.0,RSI Strategy 1
2022-09-01 20:00:00,Sell,3964.745,328.0,RSI Strategy 1
2022-09-02 18:00:00,Buy,3928.748,331.0,RSI Strategy 1
2022-09-03 01:00:00,Sell,3928.748,331.0,RSI Strategy 1
2022-09-06 13:00:00,Buy,3905.651,333.0,RSI Strategy 1
